CASE_ID,UNIQUE_CORRELATION_ID,CHARGE_ID,CASE_CREATED_DATE,CHARGE_DEGREE,CHARGE_LEVEL,CORRELATION_ID,DEF_PROSEC_PRETRIAL_DIVER_AGREE_DATE,DEF_STATUTE_CHAPTER_CODE,DEF_STATUTE_CHAPTER_GROUPING,DEF_STATUTE_SECTION,DEF_STATUTE_SUBSECTION,DEFENDANT_AGE,DEFENDANT_RACE_TYPE_DESC,DEFENDANT_SEX_TYPE_DESC,DEFENDANT_ETHNICITY_TYPE_DESC,DEFENDANT_ID,DRUG_TYPE_DESC,FINAL_ACTION_PROSECUTOR,FINAL_ACTION_DESC,FINAL_DECISION,OFFENSE_CODE,OFFENSE_FCIC_TYPE_DESC,OWNER_ORI,STATUTE,VICTIM_AGE,VICTIM_RACE_TYPE_DESC,VICTIM_SEX_TYPE_DESC,VICTIM_ETHNICITY_TYPE_DESC,VICTIM_ID,VICTIM_RELATIONSHIP_TO_OFFENDER_CODE,UCN_COUNTY_CODE,AGENCY_NAME,COUNTY_DESCRIPTION,STATE
4719230,ad6c736b-88f0-4fe5-bf27-a6d945896ed4,18133100,24:45.7,First Degree,Misdemeanor,ad6c736b-88f0-4fe5-bf27-a6d945896ed4,,,,,,,White,Male,Unknown,18664390,,N,Filed Pending Court,00:00.0,1319,Battery,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4719110,31b3c0af-8dda-4853-8678-91ebac8f48aa,18132931,17:43.5,Second Degree,Felony,31b3c0af-8dda-4853-8678-91ebac8f48aa,,,,,,,White,Female,Not Hispanic or Latino,18664149,,L,Dropped or Abandoned,00:00.0,1319,Battery,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4719026,6f70d63f-f816-4f7c-ab6f-67fd683c6118,18132650,12:58.3,First Degree,Misdemeanor,6f70d63f-f816-4f7c-ab6f-67fd683c6118,,,,,,,White,Male,Hispanic or Latino,18663863,,N,Filed Pending Court,00:00.0,1319,Battery,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718655,abaf541e-e29b-432a-aa60-614918d948ba,18132034,51:41.9,First Degree,Misdemeanor,abaf541e-e29b-432a-aa60-614918d948ba,,,,,,,Black,Male,Unknown,18663119,,L,Dropped or Abandoned,00:00.0,1319,Battery,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4723695,af5f3b4d-0d79-4251-ba5e-8642752c1cfc,18141794,02:44.4,Unknown,Unknown,af5f3b4d-0d79-4251-ba5e-8642752c1cfc,,,,,,,Black,Male,Unknown,18677216,,O,Nolle Prossed,00:00.0,1319,Battery,FL042105A,Not Available,,Unknown,Unknown,Unknown,,,35,Lake County State Attorney's Office,Lake,Florida
4718252,e5580b5c-f8ee-45a1-8e87-82717b9aa5d6,18131418,27:25.2,Third Degree,Felony,e5580b5c-f8ee-45a1-8e87-82717b9aa5d6,,,,,,,Black,Male,Not Hispanic or Latino,18662311,,L,Dropped or Abandoned,00:00.0,1319,Battery,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4719114,182f9812-85db-4ff3-8df7-c5ee0f2d434d,18132936,17:57.4,First Degree,Misdemeanor,182f9812-85db-4ff3-8df7-c5ee0f2d434d,,,,,,,White,Male,Hispanic or Latino,18664157,,N,Filed Pending Court,00:00.0,1319,Battery,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717809,432481ff-4d53-48af-990f-2d901bd014c2,18130737,01:39.7,Third Degree,Felony,432481ff-4d53-48af-990f-2d901bd014c2,,,,,,,Black,Male,Not Hispanic or Latino,18661425,,L,Dropped or Abandoned,00:00.0,1319,Battery,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717882,403e168f-8891-4991-a2bb-e22631aa1ca6,18130848,05:51.8,First Degree,Misdemeanor,403e168f-8891-4991-a2bb-e22631aa1ca6,,,,,,,Black,Male,Unknown,18661571,,Z,No Action,00:00.0,1319,Battery,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718200,43c903c3-e96b-4a70-9160-45424ea4af86,18131332,24:21.0,Third Degree,Felony,43c903c3-e96b-4a70-9160-45424ea4af86,,,,,,,White,Male,Hispanic or Latino,18662207,,N,Filed Pending Court,00:00.0,1319,Battery,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718503,954504c0-cb48-4dc5-9f86-78fdc1e989d3,18131800,42:01.6,First Degree,Misdemeanor,954504c0-cb48-4dc5-9f86-78fdc1e989d3,,,,,,,White,Male,Hispanic or Latino,18662815,,L,Dropped or Abandoned,00:00.0,1319,Battery,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717811,dc56d150-115f-42a7-9320-be70fe93461d,18130739,01:46.6,First Degree,Misdemeanor,dc56d150-115f-42a7-9320-be70fe93461d,,,,,,,White,Male,Not Hispanic or Latino,18661429,,N,Filed Pending Court,00:00.0,1319,Battery,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718227,51176a12-147d-4851-858b-2b4e96b9400e,18131389,25:58.6,First Degree,Misdemeanor,51176a12-147d-4851-858b-2b4e96b9400e,,,,,,,Black,Female,Unknown,18662261,,N,Filed Pending Court,00:00.0,1319,Battery,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718445,0eb94fb1-1f88-40ed-baa4-fa64fb3f754b,18131707,38:39.1,First Degree,Misdemeanor,0eb94fb1-1f88-40ed-baa4-fa64fb3f754b,,,,,,,Black,Male,Unknown,18662699,,N,Filed Pending Court,00:00.0,1319,Battery,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718664,6d1a2efb-14d9-4259-8328-849234814672,18132043,52:13.3,First Degree,Misdemeanor,6d1a2efb-14d9-4259-8328-849234814672,,,,,,,White,Male,Not Hispanic or Latino,18663137,,L,Dropped or Abandoned,00:00.0,1319,Battery,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4716960,6ae20ff5-a0d2-4561-b29a-d1b4e342cef9,18129334,12:14.2,Third Degree,Felony,6ae20ff5-a0d2-4561-b29a-d1b4e342cef9,,,,,,,Black,Male,Unknown,18659725,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717634,3623feaa-9617-47d0-adfe-8efd34d65cbc,18130462,51:34.0,Second Degree,Misdemeanor,3623feaa-9617-47d0-adfe-8efd34d65cbc,,,,,,,Unknown,Female,Unknown,18661075,,N,Filed Pending Court,00:00.0,4199,Liquor,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717797,22c247dc-aa52-4a50-a402-d36975feb3bd,18130716,00:57.8,Second Degree,Misdemeanor,22c247dc-aa52-4a50-a402-d36975feb3bd,,,,,,,White,Male,Unknown,18661401,,N,Filed Pending Court,00:00.0,4199,Liquor,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718350,d8cf04af-0b18-4d52-abcf-00cb0281a561,18131543,33:00.8,First Degree,Misdemeanor,d8cf04af-0b18-4d52-abcf-00cb0281a561,,,,,,,White,Male,Unknown,18662507,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718409,a55cbd8d-25c6-497f-8380-a722269051d1,18131643,36:33.6,First Degree,Misdemeanor,a55cbd8d-25c6-497f-8380-a722269051d1,,,,,,,Black,Male,Not Hispanic or Latino,18662625,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718209,c9071804-5cff-4354-8067-83fb6e7bc266,18131359,24:52.3,Third Degree,Felony,c9071804-5cff-4354-8067-83fb6e7bc266,,,,,,,White,Male,Unknown,18662225,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717883,4939f0d0-80c5-432a-aabe-4dbfbb28c298,18130855,05:55.4,First Degree,Misdemeanor,4939f0d0-80c5-432a-aabe-4dbfbb28c298,,,,,,,Black,Female,Hispanic or Latino,18661573,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718465,34f0e78d-77df-47af-9e50-735a3b57a930,18131743,39:48.8,First Degree,Misdemeanor,34f0e78d-77df-47af-9e50-735a3b57a930,,,,,,,White,Male,Not Hispanic or Latino,18662739,,L,Dropped or Abandoned,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717777,e527c7a5-979b-4c20-9ecf-0fd9d7cbaa39,18130691,59:47.6,First Degree,Misdemeanor,e527c7a5-979b-4c20-9ecf-0fd9d7cbaa39,,,,,,,White,Female,Not Hispanic or Latino,18661361,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718156,d31e6815-5967-4993-a8f0-0725abb0fb73,18131264,21:47.0,First Degree,Misdemeanor,d31e6815-5967-4993-a8f0-0725abb0fb73,,,,,,,Black,Male,Unknown,18662119,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718726,9e6c2c74-71a6-4c34-aa12-20ced9f11795,18132136,55:50.1,Third Degree,Felony,9e6c2c74-71a6-4c34-aa12-20ced9f11795,,,,,,,Black,Male,Unknown,18663261,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717957,8dae22b8-6574-4a3d-99e6-003589978a5c,18130964,10:17.4,First Degree,Misdemeanor,8dae22b8-6574-4a3d-99e6-003589978a5c,,,,,,,Black,Male,Not Hispanic or Latino,18661721,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717462,18fed9c9-ef41-4aab-9c58-48e141c75343,18130187,41:37.8,First Degree,Misdemeanor,18fed9c9-ef41-4aab-9c58-48e141c75343,,,,,,,Black,Male,Unknown,18660729,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717263,194f87f9-6da8-428a-acde-fbf220e6967e,18129819,29:51.5,First Degree,Misdemeanor,194f87f9-6da8-428a-acde-fbf220e6967e,,,,,,,Black,Male,Unknown,18660331,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717600,03cc7bea-b0ec-4740-8f27-b45a0eb4c71f,18130389,49:41.3,First Degree,Misdemeanor,03cc7bea-b0ec-4740-8f27-b45a0eb4c71f,,,,,,,Black,Male,Unknown,18661007,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717557,a2170656-f8b7-4a78-a697-0b99628c1560,18130330,47:14.7,First Degree,Misdemeanor,a2170656-f8b7-4a78-a697-0b99628c1560,,,,,,,White,Male,Not Hispanic or Latino,18660920,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717280,ccd3414c-34d5-4999-9cb5-2b5be30499eb,18129846,30:53.8,First Degree,Misdemeanor,ccd3414c-34d5-4999-9cb5-2b5be30499eb,,,,,,,Black,Male,Unknown,18660365,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717158,26da4369-f4b2-4e20-b046-4c29f6267db4,18129646,23:47.5,First Degree,Misdemeanor,26da4369-f4b2-4e20-b046-4c29f6267db4,,,,,,,White,Male,Not Hispanic or Latino,18660121,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4716973,d7e4c1f4-6e5f-4de2-b29d-592ec9041ff7,18129360,12:59.7,First Degree,Misdemeanor,d7e4c1f4-6e5f-4de2-b29d-592ec9041ff7,,,,,,,White,Male,Unknown,18659751,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717042,809acf08-ccb2-4bfd-8d77-41d50717a80f,18129469,16:59.8,First Degree,Misdemeanor,809acf08-ccb2-4bfd-8d77-41d50717a80f,,,,,,,White,Male,Hispanic or Latino,18659889,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717591,30b3fe9f-3e22-4549-a872-256ab8bc1548,18130375,49:12.8,First Degree,Misdemeanor,30b3fe9f-3e22-4549-a872-256ab8bc1548,,,,,,,Black,Male,Unknown,18660989,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718144,6fa8ffa5-961c-4f68-a6f0-21a4b8284278,18131245,21:05.4,Third Degree,Felony,6fa8ffa5-961c-4f68-a6f0-21a4b8284278,,,,,,,White,Male,Not Hispanic or Latino,18662095,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717803,f691c343-9c9e-48c7-bca4-e313794d433f,18130726,01:18.8,First Degree,Misdemeanor,f691c343-9c9e-48c7-bca4-e313794d433f,,,,,,,Black,Male,Not Hispanic or Latino,18661413,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717826,3bc3218d-23db-4108-8937-35150f25db34,18130767,02:39.1,Second Degree,Misdemeanor,3bc3218d-23db-4108-8937-35150f25db34,,,,,,,Black,Female,Unknown,18661459,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718421,20d10a66-2a07-43fd-bc14-cf1964c57ff9,18131671,37:15.9,Third Degree,Felony,20d10a66-2a07-43fd-bc14-cf1964c57ff9,,,,,,,Black,Male,Not Hispanic or Latino,18662651,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718278,3741be27-661b-4af1-82f5-5306070e9429,18131452,28:55.9,Third Degree,Felony,3741be27-661b-4af1-82f5-5306070e9429,,,,,,,White,Female,Not Hispanic or Latino,18662363,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718160,b342ae72-ccb1-49b0-a4ca-46b31f9084c7,18131268,22:01.0,Second Degree,Misdemeanor,b342ae72-ccb1-49b0-a4ca-46b31f9084c7,,,,,,,Black,Male,Not Hispanic or Latino,18662127,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717710,13893d27-e21f-4084-bae9-5c5a4c701340,18130584,55:56.8,Second Degree,Misdemeanor,13893d27-e21f-4084-bae9-5c5a4c701340,,,,,,,White,Male,Not Hispanic or Latino,18661227,,Z,No Action,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717726,b05087d3-b4da-49e2-821b-7968d39c0cc9,18130618,56:55.6,Second Degree,Misdemeanor,b05087d3-b4da-49e2-821b-7968d39c0cc9,,,,,,,Black,Male,Not Hispanic or Latino,18661259,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718504,8702e3e4-6728-40c5-bfed-799086b0fb0a,18131806,42:05.6,Second Degree,Misdemeanor,8702e3e4-6728-40c5-bfed-799086b0fb0a,,,,,,,Black,Male,Unknown,18662817,,C,Consolidated,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718421,20d10a66-2a07-43fd-bc14-cf1964c57ff9,18131670,37:15.9,Third Degree,Felony,20d10a66-2a07-43fd-bc14-cf1964c57ff9,,,,,,,Black,Male,Not Hispanic or Latino,18662651,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717890,33bd5240-b21b-498e-a8e3-8f1fba489ea8,18130868,06:23.1,First Degree,Misdemeanor,33bd5240-b21b-498e-a8e3-8f1fba489ea8,,,,,,,White,Male,Hispanic or Latino,18661587,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717857,72e67f97-ed1f-4b04-ab11-096e817991d3,18130818,04:27.5,Second Degree,Misdemeanor,72e67f97-ed1f-4b04-ab11-096e817991d3,,,,,,,Black,Male,Not Hispanic or Latino,18661521,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717588,524ce8f2-1ed5-4d81-a608-b8981758e837,18130369,49:02.0,Second Degree,Misdemeanor,524ce8f2-1ed5-4d81-a608-b8981758e837,,,,,,,Black,Male,Unknown,18660982,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718308,da01f2ec-17ea-4b31-993c-cba65d446fa0,18131489,30:34.8,Third Degree,Felony,da01f2ec-17ea-4b31-993c-cba65d446fa0,,,,,,,Black,Male,Unknown,18662423,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718149,e80138b5-6f73-4783-be3b-68106b55ad25,18131255,21:22.5,First Degree,Misdemeanor,e80138b5-6f73-4783-be3b-68106b55ad25,,,,,,,White,Female,Unknown,18662105,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718037,74929700-5a11-4ff7-a658-1e398fe9c82b,18131087,14:54.5,Second Degree,Misdemeanor,74929700-5a11-4ff7-a658-1e398fe9c82b,,,,,,,Black,Male,Not Hispanic or Latino,18661881,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717808,cc2dfbce-bfe6-4108-9cb2-4e845b04eb99,18130735,01:36.3,Third Degree,Felony,cc2dfbce-bfe6-4108-9cb2-4e845b04eb99,,,,,,,White,Female,Unknown,18661423,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717374,cbf07ffa-7194-4717-86c7-3fc1f97c38c8,18129982,36:20.3,Third Degree,Felony,cbf07ffa-7194-4717-86c7-3fc1f97c38c8,,,,,,,White,Male,Unknown,18660553,,Z,No Action,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718114,89db648c-aefd-4267-aaea-a0adf3e2afb0,18131187,19:20.2,Third Degree,Felony,89db648c-aefd-4267-aaea-a0adf3e2afb0,,,,,,,White,Male,Unknown,18662035,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4718114,89db648c-aefd-4267-aaea-a0adf3e2afb0,18131188,19:20.2,Third Degree,Felony,89db648c-aefd-4267-aaea-a0adf3e2afb0,,,,,,,White,Male,Unknown,18662035,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717597,3a8835f5-b469-4ada-b2b9-1fd0311f4e3b,18130385,49:33.7,Third Degree,Felony,3a8835f5-b469-4ada-b2b9-1fd0311f4e3b,,,,,,,Black,Male,Not Hispanic or Latino,18661001,,C,Consolidated,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717698,cc5648fb-bd9f-417e-83ae-c9307bab6bd1,18130568,55:14.5,Third Degree,Felony,cc5648fb-bd9f-417e-83ae-c9307bab6bd1,,,,,,,White,Female,Not Hispanic or Latino,18661203,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717650,e23e2051-33b5-473c-8d11-9c2cde8ff2ab,18130484,52:29.7,Third Degree,Felony,e23e2051-33b5-473c-8d11-9c2cde8ff2ab,,,,,,,Black,Male,Unknown,18661107,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717390,e839190e-41b6-4007-b369-0e4abb24e5a1,18130098,37:20.9,First Degree,Misdemeanor,e839190e-41b6-4007-b369-0e4abb24e5a1,,,,,,,White,Male,Hispanic or Latino,18660585,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4717374,cbf07ffa-7194-4717-86c7-3fc1f97c38c8,18129981,36:20.3,First Degree,Misdemeanor,cbf07ffa-7194-4717-86c7-3fc1f97c38c8,,,,,,,White,Male,Unknown,18660553,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
4727168,4d1158b8-8bf4-4191-9cd7-0e7943a508f8,18170498,12:49.2,Second Degree,Misdemeanor,4d1158b8-8bf4-4191-9cd7-0e7943a508f8,,322,Driver Licenses,3,1,,White,Male,Unknown,18699127,,N,Filed Pending Court,00:00.0,,Driver Licenses,FL064015A,322.03.1,,Unknown,Unknown,Unknown,,,55,St. Johns County State Attorney's Office,St. Johns,Florida
4727168,4d1158b8-8bf4-4191-9cd7-0e7943a508f8,18170499,12:49.2,Not Applicable,Misdemeanor,4d1158b8-8bf4-4191-9cd7-0e7943a508f8,,316,State Uniform Traffic Control,193,1,,White,Male,Unknown,18699127,,N,Filed Pending Court,00:00.0,,State Uniform Traffic Control,FL064015A,316.193.1,,Unknown,Unknown,Unknown,,,55,St. Johns County State Attorney's Office,St. Johns,Florida
4727169,8b004ce2-b60b-4256-bdcd-32e51df719b8,18170500,12:50.0,Not Applicable,Misdemeanor,8b004ce2-b60b-4256-bdcd-32e51df719b8,,784,Assault; Battery; Culpable Negligence,3,1a,,White,Male,Unknown,18699128,,N,Filed Pending Court,00:00.0,,Assault; Battery; Culpable Negligence,FL064015A,784.03.1a,,Unknown,Unknown,Unknown,,,55,St. Johns County State Attorney's Office,St. Johns,Florida
4727169,8b004ce2-b60b-4256-bdcd-32e51df719b8,18170501,12:50.0,Second Degree,Felony,8b004ce2-b60b-4256-bdcd-32e51df719b8,,784,Assault; Battery; Culpable Negligence,45,1a2,,White,Male,Unknown,18699128,,N,Filed Pending Court,00:00.0,,Assault; Battery; Culpable Negligence,FL064015A,784.045.1a2,,Unknown,Unknown,Unknown,,,55,St. Johns County State Attorney's Office,St. Johns,Florida
4727170,d3732940-c711-4cac-9da8-d5236225c596,18170505,28:07.4,Third Degree,Felony,d3732940-c711-4cac-9da8-d5236225c596,,322,Driver Licenses,34,2c,,White,Male,Unknown,18699132,,N,Filed Pending Court,00:00.0,,Driver Licenses,FL064015A,322.34.2c,,Unknown,Unknown,Unknown,,,55,St. Johns County State Attorney's Office,St. Johns,Florida
